customer_id,tenure_months,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,churn
CUST-01249,24,18.0,418.81,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-01250,71,79.54,5655.31,0,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-01251,18,78.52,1446.61,0,No,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,1
CUST-01252,30,85.64,2445.63,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-01253,6,98.32,565.99,0,No,No,No,No phone service,Fiber optic,No,No,One year,No,Electronic check,1
CUST-01254,58,109.15,6741.6,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,0
CUST-01255,47,30.23,1397.38,0,Yes,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-01256,7,80.51,586.54,0,Yes,No,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-01257,16,19.34,340.47,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-01258,40,36.89,1489.72,0,Yes,No,Yes,Yes,DSL,No,No,Two year,Yes,Bank transfer,0
CUST-01259,39,89.97,3387.84,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card,0
CUST-01260,58,104.62,6098.79,0,Yes,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-01261,20,124.21,2465.44,1,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,1
CUST-01262,67,79.5,5340.8,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,0
CUST-01263,33,107.47,3648.24,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,1
CUST-01264,60,32.41,2009.29,0,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-01265,18,69.85,1156.48,0,Yes,No,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,1
CUST-01266,3,34.46,108.3,0,Yes,No,Yes,No,DSL,No,No,One year,Yes,Bank transfer,0
CUST-01267,4,58.8,237.77,0,No,No,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,0
CUST-01268,27,94.66,2497.18,0,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-01269,69,111.17,7895.99,0,No,No,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,1
CUST-01270,4,98.09,375.87,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,1
CUST-01271,27,78.31,2029.47,1,Yes,No,Yes,Yes,DSL,No,Yes,Two year,No,Credit card,0
CUST-01272,8,45.38,378.42,1,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,0
CUST-01273,68,23.93,1631.6,0,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-01274,49,78.67,4096.56,0,No,No,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,1
CUST-01275,55,82.91,4434.9,0,No,No,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,0
CUST-01276,52,72.04,3789.74,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-01277,48,80.29,3913.64,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-01278,56,74.05,4214.13,0,No,No,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,0
CUST-01279,1,71.11,72.88,0,No,Yes,Yes,Yes,DSL,No,No,One year,No,Credit card,1
CUST-01280,63,79.65,5110.2,1,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,0
CUST-01281,54,61.49,3323.01,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,1
CUST-01282,54,62.17,3096.45,1,Yes,No,No,No phone service,DSL,Yes,No,Month-to-month,No,Bank transfer,1
CUST-01283,29,102.82,3084.85,1,No,No,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,0
CUST-01284,58,96.09,5044.03,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-01285,28,38.58,1026.93,0,No,No,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,0
CUST-01286,4,88.58,344.33,1,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-01287,66,57.56,3936.21,1,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-01288,17,99.1,1669.72,0,No,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-01289,8,111.8,961.48,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,1
CUST-01290,45,67.77,2880.48,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,0
CUST-01291,17,18.0,292.54,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,1
CUST-01292,62,63.6,3588.24,0,No,No,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-01293,32,46.26,1412.42,0,Yes,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,1
CUST-01294,1,26.01,25.35,0,No,No,No,No phone service,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-01295,69,116.32,8496.39,0,No,Yes,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,1
CUST-01296,38,49.45,1957.71,0,No,No,No,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,1
CUST-01297,19,74.51,1429.19,0,Yes,Yes,Yes,No,Fiber optic,No,No,Two year,No,Credit card,0
CUST-01298,49,58.1,2811.46,0,No,No,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,1
CUST-01299,39,97.75,3928.86,0,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Credit card,0
CUST-01300,3,18.0,56.75,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-01301,55,74.55,3994.18,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,0
CUST-01302,29,88.35,2506.07,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,0
CUST-01303,51,52.44,2628.28,0,Yes,Yes,Yes,No,DSL,No,No,Two year,Yes,Mailed check,0
CUST-01304,65,41.04,2482.52,0,Yes,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-01305,44,60.57,2794.17,0,No,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,0
CUST-01306,49,56.92,2723.99,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-01307,19,93.88,1763.08,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,0
CUST-01308,18,84.39,1607.49,0,No,Yes,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-01309,30,80.54,2364.05,1,No,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,0
CUST-01310,62,96.39,6278.83,0,No,No,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,1
CUST-01311,38,58.97,2084.16,0,No,Yes,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,0
CUST-01312,26,42.99,1142.84,0,No,No,Yes,No,DSL,No,No,One year,Yes,Bank transfer,1
CUST-01313,57,76.73,4295.68,0,No,No,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-01314,62,45.73,2656.14,0,No,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,0
CUST-01315,65,58.06,3602.49,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,0
CUST-01316,22,57.14,1264.14,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-01317,52,64.67,3233.71,0,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,0
CUST-01318,43,57.36,2504.27,0,No,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,0
CUST-01319,33,78.74,2520.95,0,No,Yes,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,0
CUST-01320,29,18.0,488.19,1,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,1
CUST-01321,9,93.88,877.7,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-01322,20,103.09,2086.08,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,1
CUST-01323,40,28.18,1045.91,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-01324,64,53.27,3498.34,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-01325,63,46.32,2932.42,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-01326,14,79.75,1097.23,0,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,1
CUST-01327,49,70.21,3386.36,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-01328,7,47.91,353.35,0,No,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,0
CUST-01329,49,98.33,4879.67,1,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-01330,25,64.16,1693.13,0,No,Yes,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,1
CUST-01331,33,18.0,605.3,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,0
CUST-01332,52,48.73,2557.76,0,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,0
CUST-01333,31,70.2,2110.28,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,0
CUST-01334,59,67.96,4034.95,0,No,No,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,0
CUST-01335,39,18.0,730.67,0,Yes,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,0
CUST-01336,72,79.59,5749.1,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,0
CUST-01337,46,99.9,4951.34,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,0
CUST-01338,22,59.28,1357.34,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,0
CUST-01339,56,53.94,2875.86,0,Yes,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,0
CUST-01340,30,95.0,2794.72,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,0
CUST-01341,39,40.42,1618.84,0,Yes,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-01342,10,79.12,742.88,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-01343,9,87.07,779.98,0,Yes,No,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,0
CUST-01344,42,49.26,1991.74,0,No,No,Yes,No,DSL,No,Yes,Two year,No,Credit card,1
CUST-01345,14,50.26,704.79,1,No,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,1
CUST-01346,72,44.35,3075.1,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-01347,62,85.72,5538.58,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,0
CUST-01348,51,62.9,3142.56,0,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,0
CUST-01349,53,36.98,2012.05,0,No,No,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-01350,43,71.98,2910.23,0,No,Yes,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,1
CUST-01351,5,33.76,166.74,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,1
CUST-01352,29,46.12,1269.02,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-01353,36,66.07,2492.06,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,0
CUST-01354,66,48.5,3101.85,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-01355,16,76.28,1216.22,0,No,Yes,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,1
CUST-01356,36,73.36,2678.14,0,Yes,No,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,0
CUST-01357,25,86.96,2109.09,0,No,No,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,0
CUST-01358,10,105.6,1005.3,0,No,No,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,1
CUST-01359,8,106.13,855.34,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,1
CUST-01360,27,94.34,2350.31,0,Yes,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,1
CUST-01361,6,80.9,511.45,0,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,0
CUST-01362,5,55.42,275.59,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,1
CUST-01363,26,100.48,2458.43,0,No,No,No,No phone service,Fiber optic,Yes,No,One year,No,Credit card,0
CUST-01364,15,32.41,481.0,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-01365,40,27.28,1116.42,1,Yes,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,0
CUST-01366,2,49.96,96.65,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-01367,22,18.0,365.24,0,Yes,No,Yes,No,No,No internet service,No internet service,One year,No,Credit card,0
CUST-01368,33,98.09,3221.0,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,0
CUST-01369,70,68.36,4930.9,0,Yes,Yes,Yes,Yes,DSL,No,No,Two year,No,Bank transfer,0
CUST-01370,46,84.37,3917.2,0,No,No,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card,0
CUST-01371,64,31.87,2072.54,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-01372,25,64.43,1672.39,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-01373,33,18.0,631.61,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,0
CUST-01374,31,55.04,1522.42,0,No,No,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,0
CUST-01375,64,71.24,4317.76,1,Yes,No,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,1
CUST-01376,70,125.0,8808.76,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Two year,No,Bank transfer,0
CUST-01377,70,91.35,6465.37,0,No,Yes,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,0
CUST-01378,55,79.32,4092.32,1,No,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-01379,37,32.46,1163.44,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
CUST-01380,39,91.56,3816.81,0,No,No,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,1
CUST-01381,71,62.75,4392.15,0,No,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,0
CUST-01382,21,90.57,1917.97,1,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,1
CUST-01383,25,68.05,1823.12,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,0
CUST-01384,65,28.93,1887.53,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-01385,28,97.79,2824.36,1,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,1
CUST-01386,17,84.18,1463.75,0,Yes,No,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,0
CUST-01387,41,118.81,4805.75,1,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,0
CUST-01388,24,55.11,1301.84,1,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,1
CUST-01389,65,58.82,4004.01,1,No,No,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-01390,66,78.42,5174.05,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,1
CUST-01391,23,122.12,2695.42,0,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,1
CUST-01392,39,87.35,3554.13,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card,0
CUST-01393,71,36.33,2284.88,0,No,No,Yes,No,DSL,No,No,Two year,No,Mailed check,0
CUST-01394,54,68.12,3910.71,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,0
CUST-01395,16,79.1,1256.16,1,Yes,Yes,No,No phone service,Fiber optic,No,No,One year,Yes,Credit card,0
CUST-01396,43,96.34,4143.94,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-01397,45,80.91,3653.04,0,Yes,No,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,0
CUST-01398,48,45.38,2294.18,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,No,Credit card,1
CUST-01399,2,106.87,215.23,0,Yes,No,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer,1
CUST-01400,22,71.01,1560.8,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,1
CUST-01401,62,18.0,1073.49,0,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,0
CUST-01402,18,101.31,1771.53,0,No,No,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,1
CUST-01403,22,43.84,989.25,0,No,No,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,0
CUST-01404,24,106.19,2571.26,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,0
CUST-01405,13,125.0,1734.66,0,No,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,1
CUST-01406,12,109.57,1271.98,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,1
CUST-01407,25,43.26,1031.58,0,Yes,No,Yes,No,DSL,No,No,One year,Yes,Credit card,0
CUST-01408,63,79.98,5099.16,1,No,No,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,0
CUST-01409,1,63.16,62.94,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,1
CUST-01410,21,68.57,1370.94,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-01411,5,106.05,519.24,0,Yes,No,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,1
CUST-01412,41,98.24,4141.39,0,No,Yes,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-01413,19,58.13,1046.14,1,No,No,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,1
CUST-01414,58,52.44,2903.12,0,Yes,Yes,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,0
CUST-01415,43,47.93,2000.95,0,Yes,No,Yes,Yes,DSL,No,No,One year,No,Electronic check,0
CUST-01416,57,73.6,4076.44,0,Yes,No,Yes,No,DSL,No,No,Two year,No,Mailed check,0
CUST-01417,46,89.44,4244.75,0,No,Yes,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,0
CUST-01418,32,63.23,1978.42,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-01419,62,31.98,2112.15,0,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,0
CUST-01420,35,124.04,4160.27,0,No,No,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,0
CUST-01421,69,89.24,6247.42,0,Yes,No,No,No phone service,DSL,Yes,Yes,One year,No,Electronic check,0
CUST-01422,72,57.05,4101.01,1,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,0
CUST-01423,43,85.38,3671.81,0,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,1
CUST-01424,49,65.63,2899.19,1,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,0
CUST-01425,19,81.15,1474.17,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,0
CUST-01426,59,91.71,5374.65,0,Yes,No,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,0
CUST-01427,49,80.06,3613.88,0,No,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,1
CUST-01428,65,76.28,4378.46,0,No,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,0
CUST-01429,20,81.22,1544.17,0,Yes,No,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-01430,57,81.14,4687.38,1,Yes,No,Yes,Yes,DSL,Yes,No,One year,Yes,Credit card,1
CUST-01431,34,37.61,1303.15,0,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,0
CUST-01432,14,23.13,307.97,0,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,0
CUST-01433,13,101.25,1305.65,0,Yes,No,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-01434,41,76.51,3190.07,0,No,No,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,1
CUST-01435,24,18.0,454.9,0,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-01436,8,62.49,525.64,0,No,No,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,1
CUST-01437,31,45.88,1474.12,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,0
CUST-01438,48,84.6,3973.2,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,0
CUST-01439,23,65.73,1508.81,0,Yes,No,Yes,No,DSL,No,Yes,Two year,No,Electronic check,1
CUST-01440,69,69.5,4809.17,0,No,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,0
CUST-01441,57,86.12,4866.31,0,Yes,No,Yes,No,Fiber optic,Yes,No,One year,No,Mailed check,0
CUST-01442,37,87.63,3063.78,0,Yes,No,Yes,No,DSL,No,Yes,Two year,Yes,Credit card,0
CUST-01443,68,68.01,4891.26,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,1
CUST-01444,32,124.42,4050.36,0,No,Yes,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,1
CUST-01445,11,81.89,932.14,0,No,Yes,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,1
CUST-01446,3,53.91,166.0,1,No,No,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,1
CUST-01447,68,72.78,4863.24,0,Yes,No,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,0
CUST-01448,70,91.74,6036.73,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,One year,No,Electronic check,0
CUST-01449,54,31.52,1753.19,1,Yes,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-01450,8,59.48,488.9,0,Yes,No,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,1
CUST-01451,22,86.33,1921.27,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,0
CUST-01452,3,109.8,357.76,1,No,No,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,1
CUST-01453,4,120.27,470.18,1,Yes,No,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,1
CUST-01454,18,88.08,1565.49,0,No,No,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,1
CUST-01455,42,71.27,3018.09,0,Yes,No,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,0
CUST-01456,5,70.66,346.27,0,Yes,No,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,1
CUST-01457,71,37.95,2669.15,1,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
CUST-01458,33,76.02,2612.27,1,No,No,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,0
CUST-01459,19,44.74,828.04,0,Yes,No,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,1
CUST-01460,38,98.47,3655.15,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,1
CUST-01461,57,75.02,4374.93,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,0
CUST-01462,23,108.11,2355.26,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,0
CUST-01463,4,43.15,172.03,0,No,No,Yes,No,Fiber optic,No,No,One year,No,Credit card,0
CUST-01464,4,28.88,114.9,0,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,0
CUST-01465,62,107.77,6849.23,0,Yes,No,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,0
CUST-01466,9,42.38,393.68,0,Yes,No,No,No phone service,No,No internet service,No internet service,Two year,No,Electronic check,0
CUST-01467,46,51.31,2345.17,0,No,No,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,1
CUST-01468,28,69.44,1937.64,0,Yes,No,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,1
CUST-01469,56,31.17,1743.06,0,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,0
CUST-01470,5,76.13,375.96,0,No,No,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,0
CUST-01471,65,95.29,6513.94,1,No,No,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,0
CUST-01472,51,34.08,1772.96,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,1
CUST-01473,33,104.56,3625.24,0,No,Yes,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,0
CUST-01474,15,74.63,1080.19,0,Yes,No,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,0
CUST-01475,71,72.79,5426.74,0,Yes,Yes,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,0
CUST-01476,22,102.87,2273.96,0,Yes,No,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,0
CUST-01477,36,23.99,887.28,0,Yes,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card,0
CUST-01478,29,46.06,1233.74,0,No,No,Yes,Yes,DSL,No,No,Two year,Yes,Bank transfer,0
CUST-01479,17,83.12,1504.96,0,No,No,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,1
